id_image,url,path,alt,imageable_type,imageable_id,created_at,updated_at,deleted_at
1391,https://www.geovision.com.tw/_upload/images/GV-APOE4813.png,https://www.geovision.com.tw/_upload/images/GV-APOE4813.png,GV-APOE4813 - visuel 1,PRODUIT,763,2026-03-24 10:57:47,2026-03-24 10:57:47,
1392,https://www.geovision.com.tw/_upload/images/GV-APOE4813_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE4813_180.png,GV-APOE4813 - visuel 2,PRODUIT,763,2026-03-24 10:57:47,2026-03-24 10:57:47,
1393,https://www.geovision.com.tw/_upload/images/GV-APOE2412.png,https://www.geovision.com.tw/_upload/images/GV-APOE2412.png,GV-APOE2412 - visuel 1,PRODUIT,764,2026-03-24 10:57:47,2026-03-24 10:57:47,
1394,https://www.geovision.com.tw/_upload/images/GV-APOE2412_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE2412_180.png,GV-APOE2412 - visuel 2,PRODUIT,764,2026-03-24 10:57:47,2026-03-24 10:57:47,
1395,https://www.geovision.com.tw/_upload/images/GV-APOE1612.png,https://www.geovision.com.tw/_upload/images/GV-APOE1612.png,GV-APOE1612 - visuel 1,PRODUIT,765,2026-03-24 10:57:47,2026-03-24 10:57:47,
1396,https://www.geovision.com.tw/_upload/images/GV-APOE1612_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE1612_180.png,GV-APOE1612 - visuel 2,PRODUIT,765,2026-03-24 10:57:47,2026-03-24 10:57:47,
1397,https://www.geovision.com.tw/_upload/images/GV-APOE0812.png,https://www.geovision.com.tw/_upload/images/GV-APOE0812.png,GV-APOE0812 - visuel 1,PRODUIT,766,2026-03-24 10:57:47,2026-03-24 10:57:47,
1398,https://www.geovision.com.tw/_upload/images/GV-APOE0812_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE0812_180.png,GV-APOE0812 - visuel 2,PRODUIT,766,2026-03-24 10:57:47,2026-03-24 10:57:47,
1399,https://www.geovision.com.tw/_upload/images/GV-APOE241C.png,https://www.geovision.com.tw/_upload/images/GV-APOE241C.png,GV-APOE241C - visuel 1,PRODUIT,767,2026-03-24 10:57:47,2026-03-24 10:57:47,
1400,https://www.geovision.com.tw/_upload/images/GV-APOE241C_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE241C_180.png,GV-APOE241C - visuel 2,PRODUIT,767,2026-03-24 10:57:47,2026-03-24 10:57:47,
1401,https://www.geovision.com.tw/_upload/images/GV-APOE161C.png,https://www.geovision.com.tw/_upload/images/GV-APOE161C.png,GV-APOE161C - visuel 1,PRODUIT,768,2026-03-24 10:57:47,2026-03-24 10:57:47,
1402,https://www.geovision.com.tw/_upload/images/GV-APOE161C_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE161C_180.png,GV-APOE161C - visuel 2,PRODUIT,768,2026-03-24 10:57:47,2026-03-24 10:57:47,
1403,https://www.geovision.com.tw/_upload/images/GV-APOE081C.png,https://www.geovision.com.tw/_upload/images/GV-APOE081C.png,GV-APOE081C - visuel 1,PRODUIT,769,2026-03-24 10:57:47,2026-03-24 10:57:47,
1404,https://www.geovision.com.tw/_upload/images/GV-APOE081C_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE081C_180.png,GV-APOE081C - visuel 2,PRODUIT,769,2026-03-24 10:57:47,2026-03-24 10:57:47,
1405,https://www.geovision.com.tw/_upload/images/GV-APOE0810-V2.png,https://www.geovision.com.tw/_upload/images/GV-APOE0810-V2.png,GV-APOE0810-V2 - visuel 1,PRODUIT,770,2026-03-24 10:57:47,2026-03-24 10:57:47,
1406,https://www.geovision.com.tw/_upload/images/GV-APOE0810-V2_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE0810-V2_180.png,GV-APOE0810-V2 - visuel 2,PRODUIT,770,2026-03-24 10:57:47,2026-03-24 10:57:47,
1407,https://www.geovision.com.tw/_upload/images/GV-APOE0410-E.png,https://www.geovision.com.tw/_upload/images/GV-APOE0410-E.png,GV-APOE0410-E - visuel 1,PRODUIT,771,2026-03-24 10:57:47,2026-03-24 10:57:47,
1408,https://www.geovision.com.tw/_upload/images/GV-APOE0410-E_180.png,https://www.geovision.com.tw/_upload/images/GV-APOE0410-E_180.png,GV-APOE0410-E - visuel 2,PRODUIT,771,2026-03-24 10:57:47,2026-03-24 10:57:47,
1409,https://www.geovision.com.tw/_upload/images/GV-POEX0111.png,https://www.geovision.com.tw/_upload/images/GV-POEX0111.png,GV-POEX0111 - visuel 1,PRODUIT,772,2026-03-24 10:57:47,2026-03-24 10:57:47,
1410,https://www.geovision.com.tw/_upload/images/GV-POEX0111_180.png,https://www.geovision.com.tw/_upload/images/GV-POEX0111_180.png,GV-POEX0111 - visuel 2,PRODUIT,772,2026-03-24 10:57:47,2026-03-24 10:57:47,
1411,https://www.geovision.com.tw/_upload/images/GV-POEX0100-1611241808260.png,https://www.geovision.com.tw/_upload/images/GV-POEX0100-1611241808260.png,GV-POEX0100 - visuel 1,PRODUIT,773,2026-03-24 10:57:47,2026-03-24 10:57:47,
1412,https://www.geovision.com.tw/_upload/images/GV-POEX0100_180.png,https://www.geovision.com.tw/_upload/images/GV-POEX0100_180.png,GV-POEX0100 - visuel 2,PRODUIT,773,2026-03-24 10:57:47,2026-03-24 10:57:47,
1413,https://www.geovision.com.tw/_upload/images/GV-POC0100.png,https://www.geovision.com.tw/_upload/images/GV-POC0100.png,GV-POC0100 - visuel 1,PRODUIT,774,2026-03-24 10:57:47,2026-03-24 10:57:47,
1414,https://www.geovision.com.tw/_upload/images/GV-POC0100-1611241813020.png,https://www.geovision.com.tw/_upload/images/GV-POC0100-1611241813020.png,GV-POC0100 - visuel 2,PRODUIT,774,2026-03-24 10:57:47,2026-03-24 10:57:47,
1415,https://www.geovision.com.tw/_upload/images/GV-PA903BT.png,https://www.geovision.com.tw/_upload/images/GV-PA903BT.png,GV-PA903BT - visuel 1,PRODUIT,775,2026-03-24 10:57:47,2026-03-24 10:57:47,
1416,https://www.geovision.com.tw/_upload/images/GV-PA903BT_180.png,https://www.geovision.com.tw/_upload/images/GV-PA903BT_180.png,GV-PA903BT - visuel 2,PRODUIT,775,2026-03-24 10:57:47,2026-03-24 10:57:47,
1417,https://www.geovision.com.tw/_upload/images/GV-PA902BT.png,https://www.geovision.com.tw/_upload/images/GV-PA902BT.png,GV-PA902BT - visuel 1,PRODUIT,776,2026-03-24 10:57:47,2026-03-24 10:57:47,
1418,https://www.geovision.com.tw/_upload/images/GV-PA902BT_180.png,https://www.geovision.com.tw/_upload/images/GV-PA902BT_180.png,GV-PA902BT - visuel 2,PRODUIT,776,2026-03-24 10:57:47,2026-03-24 10:57:47,
1419,https://www.geovision.com.tw/_upload/images/GV-PA482.png,https://www.geovision.com.tw/_upload/images/GV-PA482.png,GV-PA482 - visuel 1,PRODUIT,777,2026-03-24 10:57:47,2026-03-24 10:57:47,
1420,https://www.geovision.com.tw/_upload/images/PA482-1612231103120.png,https://www.geovision.com.tw/_upload/images/PA482-1612231103120.png,GV-PA482 - visuel 2,PRODUIT,777,2026-03-24 10:57:47,2026-03-24 10:57:47,
1421,https://www.geovision.com.tw/_upload/images/GV-LC10 V2.png,https://www.geovision.com.tw/_upload/images/GV-LC10 V2.png,GV-LC10 V2 - visuel 1,PRODUIT,778,2026-03-24 10:57:47,2026-03-24 10:57:47,
1422,https://www.geovision.com.tw/_upload/images/GV-LC10 V2_180.png,https://www.geovision.com.tw/_upload/images/GV-LC10 V2_180.png,GV-LC10 V2 - visuel 2,PRODUIT,778,2026-03-24 10:57:47,2026-03-24 10:57:47,
1423,https://www.geovision.com.tw/_upload/images/GV-LCMMF-10.png,https://www.geovision.com.tw/_upload/images/GV-LCMMF-10.png,GV-LCMMF-10 - visuel 1,PRODUIT,779,2026-03-24 10:57:47,2026-03-24 10:57:47,
1424,https://www.geovision.com.tw/_upload/images/GV-LCMMF-10_180.png,https://www.geovision.com.tw/_upload/images/GV-LCMMF-10_180.png,GV-LCMMF-10 - visuel 2,PRODUIT,779,2026-03-24 10:57:47,2026-03-24 10:57:47,
1425,https://www.geovision.com.tw/_upload/images/GV-LCSMF-10.png,https://www.geovision.com.tw/_upload/images/GV-LCSMF-10.png,GV-LCSMF-10 - visuel 1,PRODUIT,780,2026-03-24 10:57:47,2026-03-24 10:57:47,
1426,https://www.geovision.com.tw/_upload/images/GV-LCSMF-10_180.png,https://www.geovision.com.tw/_upload/images/GV-LCSMF-10_180.png,GV-LCSMF-10 - visuel 2,PRODUIT,780,2026-03-24 10:57:47,2026-03-24 10:57:47,
1427,https://www.geovision.com.tw/_upload/images/GV-LC10.png,https://www.geovision.com.tw/_upload/images/GV-LC10.png,GV-LC10 - visuel 1,PRODUIT,781,2026-03-24 10:57:47,2026-03-24 10:57:47,
1428,https://www.geovision.com.tw/_upload/images/GV-LC10-1611241818300.png,https://www.geovision.com.tw/_upload/images/GV-LC10-1611241818300.png,GV-LC10 - visuel 2,PRODUIT,781,2026-03-24 10:57:47,2026-03-24 10:57:47,
1429,https://www.geovision.com.tw/_upload/images/GV-IPSC10.png,https://www.geovision.com.tw/_upload/images/GV-IPSC10.png,GV-IPSC10 V2.0 - visuel 1,PRODUIT,782,2026-03-24 10:57:47,2026-03-24 10:57:47,
1430,https://www.geovision.com.tw/_upload/images/GV-IPSC10_180.png,https://www.geovision.com.tw/_upload/images/GV-IPSC10_180.png,GV-IPSC10 V2.0 - visuel 2,PRODUIT,782,2026-03-24 10:57:47,2026-03-24 10:57:47,
1431,https://www.geovision.com.tw/_upload/images/GV-IPSH30.png,https://www.geovision.com.tw/_upload/images/GV-IPSH30.png,GV-IPSH30 V2.0 - visuel 1,PRODUIT,783,2026-03-24 10:57:47,2026-03-24 10:57:47,
1432,https://www.geovision.com.tw/_upload/images/GV-IPSH30_180.png,https://www.geovision.com.tw/_upload/images/GV-IPSH30_180.png,GV-IPSH30 V2.0 - visuel 2,PRODUIT,783,2026-03-24 10:57:47,2026-03-24 10:57:47,
1433,https://www.geovision.com.tw/_upload/images/GV-IPSS40.png,https://www.geovision.com.tw/_upload/images/GV-IPSS40.png,GV-IPSS40 V2.0 - visuel 1,PRODUIT,784,2026-03-24 10:57:47,2026-03-24 10:57:47,
1434,https://www.geovision.com.tw/_upload/images/GV-IPSS40_180.png,https://www.geovision.com.tw/_upload/images/GV-IPSS40_180.png,GV-IPSS40 V2.0 - visuel 2,PRODUIT,784,2026-03-24 10:57:47,2026-03-24 10:57:47,
1435,https://www.geovision.com.tw/_upload/images/GV-NETCard-1612051708420.png,https://www.geovision.com.tw/_upload/images/GV-NETCard-1612051708420.png,GV-NET Card V3.2 - visuel 1,PRODUIT,785,2026-03-24 10:57:48,2026-03-24 10:57:48,
1436,https://www.geovision.com.tw/_upload/images/GV-NETCard-1612051709000.png,https://www.geovision.com.tw/_upload/images/GV-NETCard-1612051709000.png,GV-NET Card V3.2 - visuel 2,PRODUIT,785,2026-03-24 10:57:48,2026-03-24 10:57:48,
1437,https://www.geovision.com.tw/_upload/images/GV-NET_IO_Card-1612051709190.png,https://www.geovision.com.tw/_upload/images/GV-NET_IO_Card-1612051709190.png,GV-NET IO card V3.2 - visuel 1,PRODUIT,786,2026-03-24 10:57:48,2026-03-24 10:57:48,
1438,https://www.geovision.com.tw/_upload/images/GV-NET_IO_Card-1612051709470.png,https://www.geovision.com.tw/_upload/images/GV-NET_IO_Card-1612051709470.png,GV-NET IO card V3.2 - visuel 2,PRODUIT,786,2026-03-24 10:57:48,2026-03-24 10:57:48,
1439,https://www.geovision.com.tw/_upload/images/GV-IOBOX_4E.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX_4E.png,GV-IO Box 4E - visuel 1,PRODUIT,787,2026-03-24 10:57:48,2026-03-24 10:57:48,
1440,https://www.geovision.com.tw/_upload/images/GV-IOBOX_4E_180.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX_4E_180.png,GV-IO Box 4E - visuel 2,PRODUIT,787,2026-03-24 10:57:48,2026-03-24 10:57:48,
1441,https://www.geovision.com.tw/_upload/images/GV-IOBOX8-1612051722090.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX8-1612051722090.png,GV-IO Box 8 Ports - visuel 1,PRODUIT,788,2026-03-24 10:57:48,2026-03-24 10:57:48,
1442,https://www.geovision.com.tw/_upload/images/GV-IOBOX8-1612051722290.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX8-1612051722290.png,GV-IO Box 8 Ports - visuel 2,PRODUIT,788,2026-03-24 10:57:48,2026-03-24 10:57:48,
1443,https://www.geovision.com.tw/_upload/images/GV-IOBOX8-1612051722090.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX8-1612051722090.png,GV-IO Box 8E - visuel 1,PRODUIT,789,2026-03-24 10:57:48,2026-03-24 10:57:48,
1444,https://www.geovision.com.tw/_upload/images/GV-IOBOX8-1612051722290.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX8-1612051722290.png,GV-IO Box 8E - visuel 2,PRODUIT,789,2026-03-24 10:57:48,2026-03-24 10:57:48,
1445,https://www.geovision.com.tw/_upload/images/GV-IOBOX16-1612051723130.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX16-1612051723130.png,GV-IO Box 16 Ports - visuel 1,PRODUIT,790,2026-03-24 10:57:48,2026-03-24 10:57:48,
1446,https://www.geovision.com.tw/_upload/images/GV-IOBOX16-1612051723550.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX16-1612051723550.png,GV-IO Box 16 Ports - visuel 2,PRODUIT,790,2026-03-24 10:57:48,2026-03-24 10:57:48,
1447,https://www.geovision.com.tw/_upload/images/GV-IOBOX16-1612051723130.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX16-1612051723130.png,GV-IO Box 16E - visuel 1,PRODUIT,791,2026-03-24 10:57:48,2026-03-24 10:57:48,
1448,https://www.geovision.com.tw/_upload/images/GV-IOBOX16-1612051723550.png,https://www.geovision.com.tw/_upload/images/GV-IOBOX16-1612051723550.png,GV-IO Box 16E - visuel 2,PRODUIT,791,2026-03-24 10:57:48,2026-03-24 10:57:48,
1449,https://www.geovision.com.tw/_upload/images/GV-Relay V2.png,https://www.geovision.com.tw/_upload/images/GV-Relay V2.png,GV-Relay V2 - visuel 1,PRODUIT,792,2026-03-24 10:57:48,2026-03-24 10:57:48,
1450,https://www.geovision.com.tw/_upload/images/GV-RelayV2-1612021628050.png,https://www.geovision.com.tw/_upload/images/GV-RelayV2-1612021628050.png,GV-Relay V2 - visuel 2,PRODUIT,792,2026-03-24 10:57:48,2026-03-24 10:57:48,
1454,https://laravel-groupe-isd-afrik.onrender.com/storage/formations/r9udMlaEByOWvBcJJrqEAOHnza4iJUZyixZ0kz7f.webp,formations/r9udMlaEByOWvBcJJrqEAOHnza4iJUZyixZ0kz7f.webp,kev,FORMATION,32,2026-03-25 12:33:34,2026-03-25 12:33:34,
1455,https://laravel-groupe-isd-afrik.onrender.com/storage/formations/z0tNr4OIKOkV5Vy4SL8kdEjLP7AlEutKp6cIgHeo.webp,formations/z0tNr4OIKOkV5Vy4SL8kdEjLP7AlEutKp6cIgHeo.webp,kev,FORMATION,32,2026-03-25 12:34:05,2026-03-25 12:34:05,
1456,https://laravel-groupe-isd-afrik.onrender.com/storage/formations/NgDGRXOWw9M34midC1xzxsZazht6y1acRVhhz4uJ.webp,formations/NgDGRXOWw9M34midC1xzxsZazht6y1acRVhhz4uJ.webp,kev,FORMATION,32,2026-03-25 12:36:59,2026-03-25 12:36:59,
1457,https://laravel-groupe-isd-afrik.onrender.com/storage/produits/d9ufBN1ORhGjSLE3rjHGZ3pSbbZks7suT2OcahXv.webp,produits/d9ufBN1ORhGjSLE3rjHGZ3pSbbZks7suT2OcahXv.webp,kev,PRODUIT,795,2026-03-25 12:42:08,2026-03-25 12:42:08,
